Date,Shell,AstraZeneca,HSBC Holdings,Unilever Group,BP,Diageo,Rio Tinto Group,Glencore,British American Tobacco,GlaxoSmithKline,FTSE 100
2017-09-13,7379.7001953125,4845.5,4813.0,452.3500061035156,2560.5,363.6000061035156,1501.9703369140625,732.0999755859375,3624.5,2152.0,4452.5
2017-09-14,7295.39990234375,4806.0,4692.5,451.70001220703125,2504.5,351.6000061035156,1491.39306640625,720.7999877929688,3500.0,2143.5,4371.0
2017-09-15,7215.5,4719.5,4741.0,448.25,2488.0,344.5,1464.6981201171875,708.0,3452.5,2102.5,4348.5
2017-09-18,7253.2998046875,4710.0,4704.0,450.79998779296875,2507.5,346.6000061035156,1467.72021484375,718.7000122070312,3500.0,2112.5,4390.0
2017-09-19,7275.2998046875,4774.0,4648.5,456.1000061035156,2496.0,346.1000061035156,1462.683349609375,727.0,3518.0,2130.5,4375.5
2017-09-20,7272.0,4752.0,4606.0,459.3999938964844,2426.5,348.75,1464.6981201171875,723.0,3507.0,2155.0,4351.5
2017-09-21,7263.89990234375,4768.5,4565.0,463.5,2420.5,346.54998779296875,1478.8011474609375,721.5999755859375,3465.5,2165.5,4261.5
2017-09-22,7310.60009765625,4912.0,4611.0,466.6000061035156,2436.5,347.1499938964844,1484.8453369140625,727.0999755859375,3500.0,2190.0,4264.0
2017-09-25,7301.2998046875,4930.0,4585.0,472.3999938964844,2436.5,344.1000061035156,1490.889404296875,721.2000122070312,3436.0,2209.5,4269.0
2017-09-26,7285.7001953125,4888.0,4650.0,471.54998779296875,2428.5,341.8999938964844,1492.904052734375,719.2999877929688,3417.0,2228.0,4274.0
2017-09-27,7313.5,4882.5,4704.5,473.04998779296875,2419.0,341.6000061035156,1496.93359375,730.0,3424.5,2225.0,4265.0
2017-09-28,7322.7998046875,4909.0,4650.0,476.04998779296875,2440.5,338.8999938964844,1492.904052734375,731.7999877929688,3417.0,2242.0,4266.5
2017-09-29,7372.7998046875,4955.0,4672.0,477.29998779296875,2453.0,342.0,1499.451904296875,737.0999755859375,3473.0,2248.5,4319.0
2017-10-02,7438.7998046875,5061.0,4717.0,480.0,2466.0,350.79998779296875,1531.6873779296875,739.7000122070312,3552.5,2262.5,4379.0
2017-10-03,7468.10009765625,5076.0,4704.0,486.3999938964844,2478.5,353.6000061035156,1531.1837158203125,747.4000244140625,3590.0,2297.0,4361.0
2017-10-04,7467.60009765625,5079.0,4736.5,485.75,2502.5,359.3999938964844,1522.1175537109375,749.0,3611.5,2283.5,4358.0
2017-10-05,7508.0,5101.0,4705.0,490.3999938964844,2526.0,370.29998779296875,1534.70947265625,755.2999877929688,3676.0,2309.0,4413.5
2017-10-06,7522.89990234375,5154.0,4781.5,488.1499938964844,2535.0,366.8999938964844,1539.746337890625,756.9000244140625,3710.0,2297.5,4382.0
2017-10-09,7507.89990234375,5172.0,4819.5,486.29998779296875,2542.0,362.1499938964844,1534.205810546875,755.5999755859375,3627.0,2296.5,4362.5
2017-10-10,7538.2998046875,5168.0,4888.5,489.95001220703125,2555.5,366.20001220703125,1526.650634765625,763.4000244140625,3610.0,2295.5,4372.5
2017-10-11,7533.7998046875,5148.0,4916.5,488.6499938964844,2558.5,365.0,1528.16162109375,758.4000244140625,3569.0,2305.0,4416.0
2017-10-12,7556.2001953125,5154.0,4881.5,491.45001220703125,2569.0,367.95001220703125,1538.7388916015625,747.0,3581.0,2300.5,4507.5
2017-10-13,7535.39990234375,5127.0,4858.0,490.79998779296875,2551.5,376.6000061035156,1527.154296875,739.0,3688.5,2285.5,4502.5
2017-10-16,7527.0,5155.0,4848.5,491.5,2541.5,382.3999938964844,1530.1763916015625,743.9000244140625,3718.0,2290.5,4502.5
2017-10-17,7516.2001953125,5166.0,4865.0,490.6000061035156,2538.5,375.8500061035156,1527.154296875,743.5,3709.5,2289.0,4505.5
2017-10-18,7542.89990234375,5176.0,4870.5,488.0,2566.5,374.6499938964844,1544.782958984375,748.2999877929688,3599.0,2300.0,4548.5
2017-10-19,7523.0,5175.0,4828.0,492.1499938964844,2571.0,377.6000061035156,1547.3013916015625,742.9000244140625,3600.5,2311.5,4299.0
2017-10-20,7523.2001953125,5162.0,4849.5,491.8999938964844,2567.5,378.20001220703125,1534.70947265625,748.5999755859375,3600.0,2313.5,4161.0
2017-10-23,7524.5,5140.0,4867.0,490.95001220703125,2579.0,379.75,1530.6800537109375,743.5,3586.0,2313.0,4121.0
2017-10-24,7526.5,5079.0,4825.0,496.25,2565.5,385.20001220703125,1523.6285400390625,746.7999877929688,3590.0,2343.0,4113.0
2017-10-25,7447.2001953125,5075.0,4843.5,487.75,2539.5,376.29998779296875,1439.51416015625,741.9000244140625,3496.5,2312.0,4088.5
2017-10-26,7486.5,5050.0,4966.0,490.0,2565.0,378.75,1390.153564453125,746.9000244140625,3565.5,2308.0,4225.0
2017-10-27,7505.0,5022.0,5022.0,497.8999938964844,2608.0,367.20001220703125,1376.5543212890625,748.2999877929688,3554.5,2327.0,4230.5
2017-10-30,7487.7998046875,5023.0,4917.0,501.6000061035156,2587.5,370.0,1382.598388671875,737.0,3564.0,2346.0,4208.5
2017-10-31,7493.10009765625,5032.0,4871.0,510.20001220703125,2572.0,363.0,1367.4881591796875,734.2999877929688,3548.5,2365.5,4269.5
2017-11-01,7488.0,5155.0,4891.0,514.0,2544.5,375.54998779296875,1361.44384765625,732.7000122070312,3652.5,2359.5,4246.0
2017-11-02,7555.2998046875,5152.0,4970.0,518.0999755859375,2571.5,381.04998779296875,1368.495361328125,737.2000122070312,3743.5,2434.0,4258.5
2017-11-03,7560.39990234375,5180.0,4995.5,516.7999877929688,2594.0,378.8500061035156,1371.0137939453125,738.0999755859375,3725.0,2435.0,4278.0
2017-11-06,7562.2998046875,5131.0,4959.0,521.0999755859375,2597.5,375.95001220703125,1370.51025390625,732.9000244140625,3773.5,2458.0,4256.0
2017-11-07,7513.10009765625,5024.0,4932.0,524.7000122070312,2561.5,368.45001220703125,1352.88134765625,732.9000244140625,3733.5,2449.5,4220.5
2017-11-08,7529.7001953125,4994.0,4956.0,524.0999755859375,2570.5,371.20001220703125,1372.52490234375,738.0999755859375,3773.0,2459.5,4279.5
2017-11-09,7484.10009765625,4962.0,4950.5,514.5999755859375,2570.5,363.0,1356.4071044921875,742.2999877929688,3678.0,2455.5,4262.0
2017-11-10,7433.0,4870.0,4910.0,506.8999938964844,2559.5,362.6000061035156,1327.697509765625,741.2999877929688,3695.0,2418.0,4224.0
2017-11-13,7415.2001953125,4930.0,4937.0,506.8999938964844,2580.5,363.95001220703125,1328.704833984375,734.0999755859375,3699.0,2435.0,4256.5
2017-11-14,7414.39990234375,4959.5,4900.0,503.0,2585.5,354.75,1320.6458740234375,736.0,3592.0,2434.5,4243.0
2017-11-15,7372.60009765625,4991.5,4891.0,495.0,2561.0,349.8999938964844,1317.1202392578125,735.5,3560.5,2401.5,4210.5
2017-11-16,7386.89990234375,5011.0,4955.0,491.1499938964844,2579.0,353.29998779296875,1327.697509765625,732.4000244140625,3549.0,2331.0,4222.0
2017-11-17,7380.7001953125,4975.0,4983.5,493.1000061035156,2575.0,353.45001220703125,1317.6239013671875,731.5999755859375,3546.0,2337.5,4150.0
2017-11-20,7389.5,4960.5,5002.0,492.0,2589.0,359.8500061035156,1323.164306640625,729.5,3547.5,2331.0,4199.5
2017-11-21,7411.2998046875,5036.0,5091.0,494.29998779296875,2601.0,362.1000061035156,1312.587158203125,729.5999755859375,3573.0,2330.0,4227.5
2017-11-22,7419.0,5007.0,5029.0,497.8500061035156,2581.5,363.5,1312.0833740234375,738.7999877929688,3633.0,2331.5,4188.5
2017-11-23,7417.2001953125,4999.5,5049.0,500.8999938964844,2615.0,364.04998779296875,1315.10546875,731.7999877929688,3664.0,2339.0,4232.5
2017-11-24,7409.60009765625,4983.0,5004.0,501.29998779296875,2622.5,362.3500061035156,1307.046630859375,735.7000122070312,3655.0,2337.5,4261.0
2017-11-27,7383.89990234375,4968.5,4967.5,496.20001220703125,2606.5,358.0,1330.2158203125,735.5999755859375,3611.0,2315.5,4236.5
2017-11-28,7460.7001953125,4963.5,4969.0,501.3999938964844,2650.0,352.0,1346.3336181640625,745.2999877929688,3585.0,2408.0,4329.5
2017-11-29,7393.60009765625,4900.0,4802.0,494.5,2593.5,342.5,1317.1202392578125,743.2000122070312,3518.0,2366.0,4216.0
2017-11-30,7326.7001953125,4777.0,4689.0,489.1000061035156,2568.5,339.6000061035156,1288.9141845703125,734.0,3501.5,2357.5,4164.0
2017-12-01,7300.5,4767.0,4784.5,492.0,2565.0,338.75,1299.491455078125,729.7999877929688,3502.0,2364.0,4115.0
2017-12-04,7339.0,4745.0,4795.5,493.0,2586.5,341.75,1299.9951171875,732.9000244140625,3540.0,2374.0,4143.5
2017-12-05,7327.5,4722.0,4850.0,491.75,2606.5,334.0,1288.4105224609375,731.5999755859375,3468.5,2369.0,4157.0
2017-12-06,7348.0,4723.5,5028.0,494.25,2642.0,337.0,1287.403076171875,724.9000244140625,3498.5,2366.0,4178.5
2017-12-07,7320.7998046875,4705.0,4958.5,488.20001220703125,2634.5,338.0,1284.8846435546875,725.7000122070312,3440.5,2342.5,4173.0
2017-12-08,7394.0,4784.0,4939.0,492.75,2635.5,345.5,1296.9730224609375,733.2000122070312,3468.5,2357.5,4181.5
2017-12-11,7453.5,4877.0,5002.0,498.70001220703125,2640.5,351.29998779296875,1312.587158203125,751.7000122070312,3538.0,2385.5,4188.0
2017-12-12,7500.39990234375,4935.0,5044.0,511.0,2648.5,347.45001220703125,1324.1717529296875,757.0999755859375,3541.0,2426.0,4208.0
2017-12-13,7496.5,4913.5,5045.14990234375,507.697998046875,2641.549072265625,354.0,1328.9486083984375,769.6279907226562,3530.0,2407.75,4193.9970703125
2017-12-14,7448.10009765625,4884.5,4924.5,504.0,2632.0,357.3500061035156,1299.9951171875,756.5,3562.0,2395.0,4140.0
2017-12-15,7490.60009765625,4881.0,4967.0,505.20001220703125,2655.0,362.75,1304.5281982421875,751.5,3624.5,2428.5,4196.0
2017-12-18,7537.0,4911.5,4960.0,509.70001220703125,2674.0,369.6000061035156,1313.5943603515625,756.0999755859375,3672.0,2422.5,4210.0
2017-12-19,7544.10009765625,4887.5,4995.0,507.79998779296875,2667.5,367.6499938964844,1319.6385498046875,756.2999877929688,3644.5,2415.5,4183.0
2017-12-20,7525.2001953125,4860.0,4920.0,508.70001220703125,2656.0,370.5,1319.6385498046875,758.2999877929688,3710.0,2410.5,4125.5
2017-12-21,7604.0,4922.5,5013.0,519.5,2684.5,376.1000061035156,1329.712158203125,765.7999877929688,3773.0,2455.0,4140.0
2017-12-22,7592.7001953125,4942.0,4970.0,517.2000122070312,2689.5,375.3999938964844,1311.5797119140625,761.5999755859375,3746.5,2452.5,4128.0
2017-12-27,7620.7001953125,4945.5,5005.0,518.7000122070312,2685.5,383.1499938964844,1320.142333984375,763.5999755859375,3799.5,2463.5,4134.5
2017-12-28,7622.89990234375,4998.5,4955.5,518.5999755859375,2694.5,385.45001220703125,1319.6385498046875,762.4000244140625,3858.0,2461.0,4124.0
2017-12-29,7687.7998046875,5121.0,5018.0,522.7000122070312,2725.0,390.0,1332.2305908203125,766.9000244140625,3942.0,2480.0,4125.5
2018-01-02,7648.10009765625,5105.0,4940.0,517.5,2678.0,394.20001220703125,1331.525390625,765.0999755859375,3988.5,2475.5,4045.0
2018-01-03,7671.10009765625,5166.0,4936.5,524.2000122070312,2686.5,389.95001220703125,1353.0828857421875,763.4000244140625,3986.5,2511.5,4058.5
2018-01-04,7695.89990234375,5171.0,4914.5,530.0,2674.0,391.0,1349.4564208984375,766.0999755859375,3986.5,2533.0,4071.0
2018-01-05,7724.2001953125,5204.0,4970.0,529.5999755859375,2672.0,388.6000061035156,1371.0137939453125,763.5,3959.5,2530.0,4092.5
2018-01-08,7696.5,5153.0,4925.0,527.4000244140625,2667.5,395.04998779296875,1363.35791015625,758.0,4037.5,2525.5,4091.5
2018-01-09,7731.0,5164.0,4959.5,528.0,2660.0,398.20001220703125,1356.7093505859375,766.2999877929688,4094.0,2535.0,4084.0
2018-01-10,7748.5,5136.0,4965.0,530.5,2649.0,405.3500061035156,1340.7930908203125,795.5,4089.0,2557.0,4005.5
2018-01-11,7762.89990234375,5132.0,5050.0,533.0,2660.5,406.75,1340.3902587890625,796.0,4165.5,2570.5,4008.5
2018-01-12,7778.60009765625,5132.0,4968.0,534.7999877929688,2641.0,407.54998779296875,1362.9549560546875,791.7000122070312,4170.0,2573.5,3984.0
2018-01-15,7769.10009765625,5130.0,5015.0,532.7000122070312,2620.0,409.54998779296875,1362.9549560546875,784.9000244140625,4172.5,2567.0,4000.0
2018-01-16,7755.89990234375,5049.0,5033.0,518.2999877929688,2601.5,405.70001220703125,1364.9697265625,793.0,4046.5,2542.5,3990.0
2018-01-17,7725.39990234375,4990.5,5003.0,516.2999877929688,2618.0,407.0,1369.2005615234375,792.7999877929688,4004.5,2523.5,4020.0
2018-01-18,7701.0,4980.5,4950.0,516.5,2619.0,407.25,1363.1563720703125,788.2999877929688,4009.5,2520.0,4020.0
2018-01-19,7730.7998046875,5043.0,5062.0,509.8999938964844,2621.5,407.1499938964844,1367.9918212890625,788.4000244140625,4016.5,2517.0,4108.0
2018-01-22,7715.39990234375,5054.0,5042.0,515.7999877929688,2592.0,402.3999938964844,1365.171142578125,784.5,3999.0,2521.0,4070.0
2018-01-23,7731.7998046875,5101.0,5100.0,515.7000122070312,2604.0,390.75,1374.4388427734375,785.0999755859375,3941.0,2533.0,4090.0
2018-01-24,7643.39990234375,4971.0,4976.0,515.5,2542.5,397.0,1356.9107666015625,771.5,3918.5,2503.5,4036.5
2018-01-25,7615.7998046875,4998.5,4870.0,516.7000122070312,2537.0,400.0,1344.822509765625,768.4000244140625,3937.5,2511.0,3996.0
2018-01-26,7665.5,5095.0,4939.0,516.2999877929688,2559.0,401.8999938964844,1364.9697265625,770.5999755859375,3942.5,2510.0,3994.0
2018-01-29,7671.5,5086.0,4875.0,515.5999755859375,2529.5,415.0,1358.925537109375,770.5,4024.5,2522.0,3965.0
2018-01-30,7588.0,5014.0,4831.5,507.8999938964844,2527.0,407.8999938964844,1350.86669921875,760.5999755859375,3957.0,2481.5,3981.5
2018-01-31,7533.60009765625,4886.5,4819.0,501.1000061035156,2532.5,403.70001220703125,1330.1151123046875,751.0999755859375,3922.0,2462.5,4000.0
2018-02-01,7490.39990234375,4886.0,4824.0,501.5,2520.0,399.79998779296875,1319.235595703125,750.2999877929688,3929.0,2406.5,4032.0
2018-02-02,7443.39990234375,5036.0,4760.0,489.45001220703125,2513.5,382.75,1320.4444580078125,750.2000122070312,3901.5,2395.5,4039.0
2018-02-05,7335.0,4886.5,4632.5,482.04998779296875,2475.0,386.8500061035156,1289.82080078125,749.7999877929688,3898.0,2366.5,3947.0
2018-02-06,7141.39990234375,4728.5,4519.5,475.0,2407.5,378.04998779296875,1251.9442138671875,727.0,3845.0,2286.0,3824.5
2018-02-07,7279.39990234375,4789.5,4645.0,485.0,2466.5,378.1000061035156,1294.8575439453125,739.2999877929688,3880.5,2331.5,3892.0
2018-02-08,7170.7001953125,4845.0,4497.5,481.1000061035156,2445.5,365.6000061035156,1313.3929443359375,733.5999755859375,3757.0,2279.5,3820.5
2018-02-09,7092.39990234375,4770.0,4412.5,470.04998779296875,2437.5,361.0,1300.498779296875,731.7999877929688,3788.5,2242.5,3783.0
2018-02-12,7177.10009765625,4860.0,4465.0,478.79998779296875,2461.5,366.70001220703125,1302.110595703125,732.4000244140625,3895.5,2285.0,3829.0
2018-02-13,7168.0,4830.5,4381.5,475.95001220703125,2462.5,375.79998779296875,1300.498779296875,734.7999877929688,3955.0,2284.5,3791.0
2018-02-14,7214.0,4830.0,4440.0,474.8999938964844,2473.5,382.3999938964844,1300.2972412109375,750.0999755859375,4026.0,2281.5,3792.0
2018-02-15,7234.7998046875,4713.5,4423.5,469.75,2475.5,388.0,1309.968017578125,752.2999877929688,4125.5,2257.0,3780.0
2018-02-16,7294.7001953125,4739.5,4451.5,473.3999938964844,2505.0,388.0,1328.3018798828125,760.7999877929688,4102.0,2263.0,3801.5
2018-02-19,7247.7001953125,4712.5,4440.0,474.04998779296875,2494.0,383.79998779296875,1318.228271484375,760.5,4055.0,2261.5,3732.0
2018-02-20,7246.7998046875,4722.0,4493.0,475.0,2493.0,384.3999938964844,1334.7490234375,737.0,3990.5,2256.0,3744.0
2018-02-21,7281.60009765625,4799.5,4450.0,472.20001220703125,2496.5,404.54998779296875,1334.345947265625,747.2999877929688,4016.0,2258.0,3730.5
2018-02-22,7252.39990234375,4772.0,4354.5,473.8999938964844,2467.5,402.29998779296875,1312.587158203125,728.0999755859375,4023.0,2264.0,3738.5
2018-02-23,7244.39990234375,4752.0,4460.0,476.1000061035156,2477.5,396.25,1305.53564453125,723.4000244140625,4001.5,2258.5,3760.5
2018-02-26,7289.60009765625,4813.5,4464.5,480.8500061035156,2487.0,401.3999938964844,1310.5723876953125,721.4000244140625,4064.0,2278.5,3831.5
2018-02-27,7282.5,4795.0,4397.5,478.20001220703125,2479.0,396.5,1313.3929443359375,719.2000122070312,4047.5,2302.5,3752.0
2018-02-28,7231.89990234375,4775.0,4295.5,475.1499938964844,2460.0,386.3500061035156,1316.8179931640625,717.0999755859375,3926.0,2301.0,3733.5
2018-03-01,7175.60009765625,4765.5,4271.5,473.6000061035156,2430.0,375.8500061035156,1313.9974365234375,719.7999877929688,3780.5,2291.5,3710.5
2018-03-02,7069.89990234375,4736.0,4220.0,464.1000061035156,2381.5,364.5,1299.491455078125,705.0,3638.5,2249.5,3712.5
2018-03-05,7116.0,4800.0,4221.0,470.1499938964844,2402.0,364.79998779296875,1318.4298095703125,702.0,3695.0,2267.0,3759.5
2018-03-06,7146.7998046875,4795.5,4195.0,473.1499938964844,2389.0,368.3999938964844,1326.2872314453125,700.0999755859375,3748.0,2290.5,3739.5
2018-03-07,7157.7998046875,4756.0,4200.0,471.6000061035156,2380.5,367.3500061035156,1330.719482421875,699.4000244140625,3740.5,2273.5,3788.5
2018-03-08,7203.2001953125,4815.0,4261.5,475.0,2441.0,363.29998779296875,1356.7093505859375,702.7999877929688,3693.0,2265.0,3880.0
2018-03-09,7224.5,4785.5,4273.5,478.20001220703125,2446.5,369.79998779296875,1345.8299560546875,705.7999877929688,3726.5,2261.5,3894.5
2018-03-12,7214.7998046875,4800.0,4255.0,477.95001220703125,2463.5,369.04998779296875,1347.8446044921875,705.5999755859375,3713.5,2253.0,3881.5
2018-03-13,7138.7998046875,4783.0,4166.0,474.0,2421.0,376.70001220703125,1326.085693359375,697.7999877929688,3715.5,2232.5,3803.5
2018-03-14,7132.7001953125,4765.0,4234.0,464.75,2428.0,383.54998779296875,1318.6312255859375,690.2999877929688,3717.0,2211.5,3820.5
2018-03-15,7139.7998046875,4799.0,4220.0,464.54998779296875,2436.5,379.1499938964844,1320.847412109375,699.2000122070312,3737.0,2193.0,3756.0
2018-03-16,7164.10009765625,4867.0,4183.5,473.75,2436.0,385.5,1333.13720703125,707.2999877929688,3735.0,2213.5,3787.0
2018-03-19,7042.89990234375,4847.5,4030.0,459.75,2414.0,369.25,1311.3782958984375,695.5999755859375,3611.5,2175.5,3776.0
2018-03-20,7061.2998046875,4868.0,3988.0,463.8999938964844,2417.5,368.25,1306.9459228515625,699.0999755859375,3658.5,2198.5,3767.5
2018-03-21,7039.0,4857.5,3874.5,472.70001220703125,2381.0,371.1499938964844,1305.737060546875,694.0,3715.0,2216.5,3734.0
2018-03-22,6952.60009765625,4833.5,3885.0,463.29998779296875,2376.5,359.20001220703125,1283.1722412109375,677.9000244140625,3584.0,2204.0,3748.5
2018-03-23,6921.89990234375,4788.0,3921.5,462.45001220703125,2359.0,358.5,1325.27978515625,666.5999755859375,3566.5,2199.0,3734.5
2018-03-26,6888.7001953125,4760.0,3900.0,469.54998779296875,2354.5,352.29998779296875,1297.67822265625,665.2000122070312,3536.0,2209.0,3695.0
2018-03-27,7000.10009765625,4866.0,3946.0,475.3500061035156,2363.0,363.5,1360.9403076171875,672.0,3599.5,2260.0,3739.0
2018-03-28,7044.7001953125,4944.0,4084.0,471.3999938964844,2404.5,353.1499938964844,1407.681640625,669.7000122070312,3523.0,2231.5,3915.5
2018-03-29,7056.60009765625,4895.5,4131.0,479.25,2412.0,353.79998779296875,1404.256591796875,665.4000244140625,3611.0,2233.5,3955.5
2018-04-03,7030.5,4926.0,4150.0,479.5,2385.0,356.25,1388.138916015625,663.5999755859375,3630.5,2234.0,3910.5
2018-04-04,7034.0,4867.0,4212.5,481.79998779296875,2430.0,345.0,1405.6668701171875,662.0999755859375,3538.0,2249.0,3964.5
2018-04-05,7199.5,5007.0,4286.0,499.79998779296875,2495.0,358.75,1430.4478759765625,673.7000122070312,3645.5,2333.5,4030.5
2018-04-06,7183.60009765625,4990.5,4311.0,498.3999938964844,2492.5,351.1499938964844,1433.067138671875,664.7999877929688,3560.0,2323.0,4014.0
2018-04-09,7194.7998046875,4995.0,4308.5,493.54998779296875,2510.0,339.1499938964844,1431.858154296875,670.2999877929688,3600.5,2330.0,3978.5
2018-04-10,7266.7998046875,5077.0,4260.5,505.20001220703125,2535.0,346.5,1456.0347900390625,673.5,3712.0,2380.5,3945.5
2018-04-11,7257.10009765625,5070.0,4220.0,505.8999938964844,2505.5,342.3999938964844,1447.7745361328125,675.5999755859375,3721.5,2394.0,3943.5
2018-04-12,7258.2998046875,5045.0,4174.0,504.5,2493.5,342.45001220703125,1440.11865234375,681.5999755859375,3750.0,2368.5,3924.5
2018-04-13,7264.60009765625,5010.0,4119.0,504.29998779296875,2492.0,345.79998779296875,1430.4478759765625,685.2000122070312,3785.0,2378.5,3929.5
2018-04-16,7198.2001953125,4915.5,4043.0,496.3500061035156,2459.0,342.6499938964844,1418.964111328125,671.9000244140625,3730.0,2362.5,3908.5
2018-04-17,7226.10009765625,4927.0,3965.5,496.70001220703125,2446.5,347.5,1422.9935302734375,675.5,3775.0,2383.0,3913.5
2018-04-18,7317.2998046875,4964.5,3859.5,509.6000061035156,2457.0,374.1000061035156,1432.0596923828125,676.5,3977.0,2447.0,3946.5
2018-04-19,7328.89990234375,4955.5,3650.0,516.5,2464.0,378.0,1417.7552490234375,690.7000122070312,3952.0,2484.0,3861.0
2018-04-20,7368.2001953125,4976.0,3700.0,518.2000122070312,2465.0,380.6499938964844,1440.521484375,701.2000122070312,3987.0,2497.0,3872.5
2018-04-23,7398.89990234375,5015.0,3754.5,521.5999755859375,2451.5,380.29998779296875,1455.6319580078125,707.2000122070312,3948.5,2519.5,3866.0
2018-04-24,7425.39990234375,4989.5,3744.0,533.5999755859375,2465.5,385.8999938964844,1472.9583740234375,712.0,3974.5,2549.5,3920.0
2018-04-25,7379.2998046875,4991.0,3850.0,524.0,2467.0,377.20001220703125,1422.590576171875,711.7999877929688,3924.0,2528.5,3930.0
2018-04-26,7421.39990234375,4992.0,3965.5,535.2999877929688,2502.5,370.04998779296875,1447.37158203125,709.9000244140625,3947.5,2502.5,3953.5
2018-04-27,7502.2001953125,5083.0,4030.5,537.4000244140625,2558.0,369.0,1475.98046875,719.5999755859375,3978.0,2531.5,4051.0
2018-04-30,7509.2998046875,5103.0,3999.0,538.0,2589.0,350.70001220703125,1472.152587890625,725.4000244140625,3946.0,2531.0,4077.5
2018-05-01,7520.39990234375,5213.0,3900.0,547.7000122070312,2606.0,346.95001220703125,1478.599609375,729.0999755859375,3914.5,2522.0,4062.5
2018-05-02,7543.2001953125,5202.0,3919.5,547.4000244140625,2606.0,357.8999938964844,1470.7423095703125,729.7999877929688,4029.0,2531.5,4000.0
2018-05-03,7502.7001953125,5200.0,3898.0,543.9000244140625,2606.5,359.29998779296875,1463.287841796875,721.2999877929688,4000.0,2543.0,3955.0
2018-05-04,7567.10009765625,5205.0,3888.0,558.0999755859375,2663.0,360.0,1480.0098876953125,714.4000244140625,4075.0,2578.0,3981.0
2018-05-08,7565.7998046875,5239.0,3809.0,550.4000244140625,2660.5,359.29998779296875,1482.22607421875,710.5999755859375,4024.0,2550.5,4053.5
2018-05-09,7662.5,5257.0,3909.0,572.0,2659.5,366.8500061035156,1489.4791259765625,719.5,4127.0,2633.5,4093.5
2018-05-10,7701.0,5252.0,3915.0,564.0,2670.0,376.20001220703125,1487.8673095703125,731.7000122070312,4196.5,2633.5,4140.0
2018-05-11,7724.60009765625,5279.0,3860.0,564.5,2680.5,386.1000061035156,1477.1893310546875,735.7999877929688,4224.0,2656.0,4139.5
2018-05-14,7711.0,5295.0,3811.0,570.5,2663.0,385.20001220703125,1487.262939453125,733.0,4241.0,2661.0,4137.5
2018-05-15,7723.0,5292.0,3826.5,577.2000122070312,2675.0,379.29998779296875,1480.8157958984375,738.5999755859375,4229.5,2691.0,4108.5
2018-05-16,7734.2001953125,5318.0,3840.0,575.9000244140625,2711.0,393.04998779296875,1489.076171875,738.7999877929688,4350.0,2677.0,4093.0
2018-05-17,7788.0,5345.0,3815.0,584.0,2711.0,397.8500061035156,1501.3658447265625,729.9000244140625,4357.5,2730.0,4100.5
2018-05-18,7778.7998046875,5241.0,3800.0,586.2999877929688,2699.0,380.3500061035156,1499.149658203125,732.9000244140625,4340.0,2716.0,4138.0
2018-05-21,7859.2001953125,5417.0,3764.5,592.7999877929688,2715.0,387.70001220703125,1507.81298828125,738.9000244140625,4395.0,2748.5,4183.5
2018-05-22,7877.5,5454.0,3762.5,588.4000244140625,2719.0,389.79998779296875,1520.3043212890625,745.7000122070312,4415.0,2739.5,4187.5
2018-05-23,7788.39990234375,5454.0,3764.0,577.0,2708.0,383.0,1518.6925048828125,739.2999877929688,4275.0,2648.0,4195.5
2018-05-24,7716.7001953125,5428.0,3800.0,566.5,2745.5,376.6000061035156,1505.19384765625,730.2000122070312,4242.0,2598.0,4169.5
2018-05-25,7730.2998046875,5478.0,3869.0,555.0999755859375,2762.5,377.5,1511.03662109375,732.7999877929688,4263.5,2559.0,4182.5
2018-05-29,7632.60009765625,5402.0,3789.0,559.2000122070312,2748.5,370.8500061035156,1508.618896484375,723.2000122070312,4215.0,2552.0,4170.5
2018-05-30,7689.60009765625,5465.0,3809.0,573.5,2737.0,372.20001220703125,1536.4219970703125,725.7999877929688,4261.5,2619.5,4199.0
2018-05-31,7678.2001953125,5466.0,3869.0,576.2999877929688,2762.5,372.04998779296875,1535.213134765625,720.5999755859375,4240.0,2607.0,4146.5
2018-06-01,7701.7998046875,5421.0,3825.5,576.7000122070312,2716.0,381.29998779296875,1534.0042724609375,724.7999877929688,4292.0,2616.5,4146.0
2018-06-04,7741.2998046875,5420.0,3810.5,578.9000244140625,2770.0,382.8500061035156,1538.03369140625,731.2999877929688,4317.5,2622.0,4175.5
2018-06-05,7686.7998046875,5378.0,3740.0,577.0,2759.5,389.70001220703125,1531.1837158203125,723.7000122070312,4348.5,2590.5,4166.0
2018-06-06,7712.39990234375,5373.0,3703.0,576.9000244140625,2731.0,400.3999938964844,1527.154296875,728.2000122070312,4492.0,2582.0,4092.0
2018-06-07,7704.39990234375,5340.0,3645.0,589.5999755859375,2696.5,394.04998779296875,1530.982177734375,732.0,4450.0,2621.0,4097.0
2018-06-08,7681.10009765625,5353.0,3656.0,583.7999877929688,2724.0,383.8500061035156,1539.2425537109375,729.9000244140625,4420.0,2606.5,4115.5
2018-06-11,7737.39990234375,5368.0,3746.5,586.5999755859375,2757.0,389.0,1547.3013916015625,730.0,4419.0,2631.5,4142.5
2018-06-12,7703.7998046875,5333.0,3680.0,578.5,2744.5,383.6000061035156,1553.547119140625,733.0,4384.5,2596.0,4154.5
2018-06-13,7703.7001953125,5359.0,3716.0,573.2999877929688,2775.5,398.0,1556.569091796875,732.7999877929688,4397.0,2567.5,4150.0
